State,NAICS,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,GrAppv,NAICS_Sector,State_Points,NAICS_Sector_Points,Log_GrAppv,Guarantee_Ratio,Term_Years,IsCreateJob,IsRetained,IsFranchise,LowDoc_Binary,NewExist_Clean
NY,238990,60,3,1.0,0,3,0,1,Y,N,50000.0,23,1,2,10.819798284210286,0.5,5,0.0,1.0,0.0,0.0,1.0
NY,812199,36,5,1.0,2,5,0,1,N,N,30000.0,81,1,3,10.308985993422082,0.5,3,1.0,1.0,0.0,0.0,1.0
MD,314129,84,2,1.0,2,2,0,2,Y,N,150000.0,31,2,3,11.918397239722838,0.5,7,1.0,1.0,0.0,0.0,1.0
MN,623110,300,5,2.0,0,5,0,2,N,N,1395800.0,62,4,5,14.148979001999951,0.75,25,0.0,1.0,0.0,0.0,2.0
AZ,713120,48,1,1.0,0,1,0,2,N,N,18800.0,71,1,3,9.841665338892785,0.5,4,0.0,1.0,0.0,0.0,1.0
CA,811111,300,3,2.0,5,3,0,1,N,N,637000.0,81,2,3,13.364526504411781,0.75,25,1.0,1.0,0.0,0.0,2.0
TX,561439,120,3,1.0,1,3,0,1,N,N,332500.0,56,2,2,12.71439814659232,0.75,10,1.0,1.0,0.0,0.0,1.0
LA,812320,95,1,2.0,1,2,0,1,N,N,198000.0,81,2,3,12.19602736016897,0.75,7,1.0,1.0,0.0,0.0,2.0
NY,621111,84,1,1.0,0,1,0,1,Y,N,50000.0,62,1,5,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,1.0
PA,621210,240,10,1.0,0,0,0,1,N,N,1000000.0,62,4,5,13.815511557963774,0.75,20,0.0,0.0,0.0,0.0,1.0
OH,423310,84,10,1.0,10,10,0,1,N,N,249500.0,42,3,3,12.427218202181711,0.75,7,1.0,1.0,0.0,0.0,1.0
NH,523110,24,77,1.0,13,77,0,2,N,N,200000.0,52,5,1,12.206077645517674,0.5,2,1.0,1.0,0.0,0.0,1.0
WA,722110,60,13,1.0,0,13,0,1,Y,N,5000.0,72,4,3,8.517393171418904,0.5,5,0.0,1.0,0.0,0.0,1.0
WI,722330,84,1,1.0,2,1,0,1,N,N,70000.0,72,4,3,11.156264806643742,0.5,7,1.0,1.0,0.0,0.0,1.0
FL,541490,58,0,1.0,2,2,0,1,Y,N,20000.0,54,1,4,9.90353755128617,0.5,4,1.0,1.0,0.0,0.0,1.0
OH,484121,60,0,2.0,0,0,0,1,N,N,41500.0,48,3,1,10.633472802314019,0.5,5,0.0,0.0,0.0,0.0,2.0
NY,722211,84,10,2.0,10,10,78760,1,N,N,100000.0,72,1,3,11.51293546492023,0.5,7,1.0,1.0,1.0,0.0,2.0
AZ,561311,84,2,2.0,10,2,0,1,Y,N,20000.0,56,1,2,9.90353755128617,0.5,7,1.0,1.0,0.0,0.0,2.0
TX,541330,84,10,2.0,1,1,0,1,Y,N,25000.0,54,2,4,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,2.0
NJ,722110,84,1,2.0,4,1,0,1,Y,N,50000.0,72,1,3,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,2.0
NM,423490,58,1,1.0,0,1,0,2,N,N,35000.0,42,5,3,10.463131911491967,1.0,4,0.0,1.0,0.0,0.0,1.0
CA,325998,84,2,2.0,0,2,0,1,N,,50000.0,32,2,4,10.819798284210286,0.85,7,0.0,1.0,0.0,,2.0
MD,561740,84,7,1.0,0,7,0,1,N,N,50000.0,56,2,2,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,1.0
OK,541940,84,18,1.0,3,21,0,1,Y,N,25000.0,54,3,4,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,1.0
CA,722211,78,7,1.0,5,7,0,1,N,N,5000.0,72,2,3,8.517393171418904,0.85,6,1.0,1.0,0.0,0.0,1.0
MN,722211,120,3,2.0,10,3,0,1,N,N,137000.0,72,4,3,11.827743504053695,0.75,10,1.0,1.0,0.0,0.0,2.0
SD,541618,78,14,1.0,0,14,0,2,N,N,35000.0,54,5,4,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
CA,441310,84,7,1.0,2,9,0,1,Y,N,200000.0,44,2,2,12.206077645517674,0.5,7,1.0,1.0,0.0,0.0,1.0
AZ,811111,287,2,2.0,2,0,0,2,N,N,928700.0,81,1,3,13.741542114537506,0.75,23,1.0,0.0,0.0,0.0,2.0
NC,337122,240,30,1.0,5,30,0,1,N,N,1800000.0,33,2,4,14.403297778421795,0.75,20,1.0,1.0,0.0,0.0,1.0
MD,541711,84,2,2.0,1,2,0,1,N,N,50000.0,54,2,4,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,2.0
UT,621210,84,15,1.0,0,15,0,1,Y,N,100000.0,62,2,5,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,1.0
IL,541990,41,1,1.0,0,1,0,1,Y,N,100000.0,54,1,4,11.51293546492023,0.5,3,0.0,1.0,0.0,0.0,1.0
KS,812310,60,5,1.0,0,5,0,1,N,N,523000.0,81,4,3,13.167338655091122,0.75,5,0.0,1.0,0.0,0.0,1.0
CA,541330,12,15,1.0,5,15,0,2,Y,N,840300.0,54,2,4,13.641515439966774,0.75,1,1.0,1.0,0.0,0.0,1.0
OH,621910,64,0,2.0,13,0,0,1,N,N,67200.0,62,3,5,11.1154434073529,0.5,5,1.0,0.0,0.0,0.0,2.0
CA,311340,300,5,1.0,7,5,0,1,N,N,1020000.0,31,2,3,13.83531416565213,0.75,25,1.0,1.0,0.0,0.0,1.0
WI,332710,78,26,1.0,0,26,0,1,N,N,35000.0,33,4,4,10.463131911491967,1.0,6,0.0,1.0,0.0,0.0,1.0
TN,236115,86,1,1.0,0,1,0,1,N,N,15000.0,23,1,2,9.61587214452889,0.85,7,0.0,1.0,0.0,0.0,1.0
MN,541511,60,1,2.0,0,1,0,1,N,N,10000.0,54,4,4,9.210440366976517,0.85,5,0.0,1.0,0.0,0.0,2.0
OH,423990,84,3,1.0,3,0,0,1,Y,N,22000.0,42,3,3,9.99884318585288,0.5,7,1.0,0.0,0.0,0.0,1.0
MD,812112,59,2,1.0,0,2,0,1,Y,N,25000.0,81,2,3,10.12667110305036,0.5,4,0.0,1.0,0.0,0.0,1.0
TX,453220,84,1,1.0,0,1,0,1,Y,N,35000.0,45,2,2,10.463131911491967,0.5,7,0.0,1.0,0.0,0.0,1.0
NY,517919,60,20,1.0,2,20,0,1,N,N,150000.0,51,1,1,11.918397239722838,0.5,5,1.0,1.0,0.0,0.0,1.0
AL,722211,120,16,1.0,5,16,78760,1,N,N,143400.0,72,3,3,11.87340018062404,0.85,10,1.0,1.0,1.0,0.0,1.0
TX,541110,84,1,2.0,0,1,0,1,Y,N,10000.0,54,2,4,9.210440366976517,0.5,7,0.0,1.0,0.0,0.0,2.0
MA,561730,48,6,1.0,2,6,0,1,N,N,88400.0,56,4,2,11.389638560778947,0.5,4,1.0,1.0,0.0,0.0,1.0
TX,621391,120,5,1.0,3,0,0,1,N,N,407500.0,62,2,5,12.917798665647773,0.75,10,1.0,0.0,0.0,0.0,1.0
HI,337110,60,4,1.0,0,4,0,2,N,N,40000.0,33,3,4,10.596659732783579,0.5,5,0.0,1.0,0.0,0.0,1.0
MA,713990,60,4,1.0,0,4,0,1,N,N,25000.0,71,4,3,10.12667110305036,0.85,5,0.0,1.0,0.0,0.0,1.0
MO,424490,48,1,1.0,0,1,0,1,N,N,21800.0,42,3,3,9.989711119284745,0.5,4,0.0,1.0,0.0,0.0,1.0
CA,541330,12,8,1.0,0,8,0,2,Y,N,150000.0,54,2,4,11.918397239722838,0.5,1,0.0,1.0,0.0,0.0,1.0
CA,451220,49,2,1.0,0,2,0,1,N,N,25000.0,45,2,2,10.12667110305036,0.85,4,0.0,1.0,0.0,0.0,1.0
WI,443120,84,1,2.0,3,0,0,2,N,N,50000.0,44,4,2,10.819798284210286,0.85,7,1.0,0.0,0.0,0.0,2.0
AL,484110,36,1,1.0,0,1,0,2,N,N,6000.0,48,3,1,8.699681400989514,0.5,3,0.0,1.0,0.0,0.0,1.0
TX,236220,84,1,2.0,1,1,0,1,N,N,30200.0,23,2,2,10.315630315397533,0.5,7,1.0,1.0,0.0,0.0,2.0
WI,332322,60,31,1.0,0,31,0,1,N,N,250000.0,33,4,4,12.429220196836383,0.75,5,0.0,1.0,0.0,0.0,1.0
OH,561720,84,12,1.0,4,16,0,1,Y,N,20000.0,56,3,2,9.90353755128617,0.5,7,1.0,1.0,0.0,0.0,1.0
OR,454210,22,3,2.0,2,5,0,1,N,N,25000.0,45,3,2,10.12667110305036,0.85,1,1.0,1.0,0.0,0.0,2.0
AZ,621111,84,2,2.0,0,2,0,1,Y,N,25000.0,62,1,5,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,2.0
LA,488390,120,12,2.0,0,12,0,1,N,N,598000.0,48,2,1,13.301347705172173,1.0,10,0.0,1.0,0.0,0.0,2.0
WI,484110,72,12,1.0,0,12,0,1,N,N,49800.0,48,4,1,10.815790343132422,0.85,6,0.0,1.0,0.0,0.0,1.0
NY,236118,84,20,1.0,10,13,0,1,Y,N,250000.0,23,1,2,12.429220196836383,0.5,7,1.0,1.0,0.0,0.0,1.0
PA,238220,240,12,1.0,0,0,0,1,N,N,210000.0,23,4,2,12.25486757159303,0.75,20,0.0,0.0,0.0,0.0,1.0
CA,531390,84,1,2.0,1,1,0,1,Y,N,24700.0,53,2,1,10.114599007626499,0.5,7,1.0,1.0,0.0,0.0,2.0
MD,541320,84,15,1.0,0,15,0,1,Y,N,100000.0,54,2,4,11.51293546492023,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,621210,120,1,2.0,2,1,0,1,N,N,99700.0,62,2,5,11.5099309859899,0.85,10,1.0,1.0,0.0,0.0,2.0
OK,484220,60,6,1.0,0,6,0,2,N,N,25000.0,48,3,1,10.12667110305036,0.5,5,0.0,1.0,0.0,0.0,1.0
NY,484220,60,4,1.0,0,4,0,1,N,N,35000.0,48,1,1,10.463131911491967,0.5,5,0.0,1.0,0.0,0.0,1.0
AR,713990,120,1,2.0,6,1,0,1,N,S,78000.0,71,3,3,11.264476926102367,0.85,10,1.0,1.0,0.0,,2.0
AR,713990,84,1,2.0,6,1,0,1,Y,S,40000.0,71,3,3,10.596659732783579,0.85,7,1.0,1.0,0.0,,2.0
MS,332323,12,15,1.0,3,15,0,1,N,N,50000.0,33,3,4,10.819798284210286,0.85,1,1.0,1.0,0.0,0.0,1.0
CA,541110,73,1,2.0,1,0,0,1,N,N,25000.0,54,2,4,10.12667110305036,0.85,6,1.0,0.0,0.0,0.0,2.0
WA,445110,84,4,1.0,2,6,0,2,Y,N,20000.0,44,4,2,9.90353755128617,0.5,7,1.0,1.0,0.0,0.0,1.0
GA,511110,36,2,1.0,0,2,0,2,N,N,30000.0,51,1,1,10.308985993422082,0.5,3,0.0,1.0,0.0,0.0,1.0
IL,621111,84,1,2.0,1,1,0,1,N,N,31100.0,62,1,5,10.344995251991222,0.5,7,1.0,1.0,0.0,0.0,2.0
CA,481112,300,68,1.0,2,68,0,1,N,N,563000.0,48,2,1,13.241036683319184,0.75,25,1.0,1.0,0.0,0.0,1.0
TX,238110,70,10,1.0,10,10,0,1,Y,N,50000.0,23,2,2,10.819798284210286,0.5,5,1.0,1.0,0.0,0.0,1.0
PA,621610,120,30,2.0,1,30,0,1,N,,7500.0,62,4,5,8.922791623969637,0.85,10,1.0,1.0,0.0,,2.0
ID,621210,60,7,2.0,3,10,0,1,N,N,35000.0,62,4,5,10.463131911491967,0.5,5,1.0,1.0,0.0,0.0,2.0
IL,811310,180,1,2.0,4,1,0,1,N,N,175300.0,81,1,3,12.074259775399616,0.75,15,1.0,1.0,0.0,0.0,2.0
AL,446191,60,1,2.0,1,1,67767,1,N,N,140000.0,44,3,2,11.849404844423074,0.85,5,1.0,1.0,1.0,0.0,2.0
NC,561910,99,2,2.0,0,2,0,1,N,,15000.0,56,2,2,9.61587214452889,0.85,8,0.0,1.0,0.0,,2.0
IA,541330,12,54,1.0,20,54,0,1,Y,N,1000000.0,54,5,4,13.815511557963774,0.9,1,1.0,1.0,0.0,0.0,1.0
HI,236115,99,20,1.0,2,20,0,1,N,N,15000.0,23,3,2,9.61587214452889,0.85,8,1.0,1.0,0.0,0.0,1.0
CA,238330,84,2,1.0,0,2,0,1,Y,N,50000.0,23,2,2,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,1.0
NY,517110,60,3,1.0,0,3,0,1,N,N,100000.0,51,1,1,11.51293546492023,0.5,5,0.0,1.0,0.0,0.0,1.0
CA,423860,120,7,1.0,1,7,0,1,N,N,750000.0,42,2,3,13.527829818844937,0.75,10,1.0,1.0,0.0,0.0,1.0
MA,448210,60,4,1.0,0,4,0,1,N,N,75000.0,44,4,2,11.225256725762893,0.5,5,0.0,1.0,0.0,0.0,1.0
WA,531312,300,1,2.0,1,0,0,1,N,N,1900000.0,53,4,1,14.45736497045232,0.75,25,1.0,0.0,0.0,0.0,2.0
CA,423990,300,7,1.0,0,7,0,1,N,N,1032000.0,42,2,3,13.847010194015423,0.75,25,0.0,1.0,0.0,0.0,1.0
MA,541611,84,2,1.0,1,2,0,1,Y,N,10000.0,54,4,4,9.210440366976517,0.5,7,1.0,1.0,0.0,0.0,1.0
CA,451110,300,0,2.0,4,0,0,1,N,N,451000.0,45,2,2,13.019224835777257,0.75,25,1.0,0.0,0.0,0.0,2.0
MA,541613,9,9,1.0,1,9,0,1,N,N,25000.0,54,4,4,10.12667110305036,0.5,0,1.0,1.0,0.0,0.0,1.0
MI,448310,84,13,1.0,2,15,0,1,Y,N,250000.0,44,1,2,12.429220196836383,0.5,7,1.0,1.0,0.0,0.0,1.0
CA,445110,300,10,1.0,0,10,0,1,N,N,1201500.0,44,2,2,13.99908216645128,0.75,25,0.0,1.0,0.0,0.0,1.0
VA,541690,84,11,1.0,1,11,0,2,Y,N,150000.0,54,2,4,11.918397239722838,0.5,7,1.0,1.0,0.0,0.0,1.0
NC,541810,114,4,1.0,4,4,0,1,N,N,10000.0,54,2,4,9.210440366976517,0.85,9,1.0,1.0,0.0,0.0,1.0
CA,423930,120,14,1.0,0,14,0,1,N,N,2000000.0,42,2,3,14.508658238524095,0.75,10,0.0,1.0,0.0,0.0,1.0
NC,541512,84,2,1.0,0,0,0,1,Y,N,50000.0,54,2,4,10.819798284210286,0.5,7,0.0,0.0,0.0,0.0,1.0
MN,722211,84,16,1.0,10,26,0,1,Y,N,40000.0,72,4,3,10.596659732783579,0.5,7,1.0,1.0,0.0,0.0,1.0
NY,484110,60,0,2.0,1,1,0,1,N,N,32500.0,48,1,1,10.389026137075234,0.5,5,1.0,1.0,0.0,0.0,2.0
WI,518210,84,2,1.0,0,2,0,1,Y,N,35000.0,51,4,1,10.463131911491967,0.5,7,0.0,1.0,0.0,0.0,1.0
CA,541213,120,1,1.0,1,1,0,1,N,,10000.0,54,2,4,9.210440366976517,0.85,10,1.0,1.0,0.0,,1.0
CA,561422,39,1,2.0,1,2,0,1,Y,N,10000.0,56,2,2,9.210440366976517,0.5,3,1.0,1.0,0.0,0.0,2.0
NV,621320,84,8,1.0,0,8,0,1,Y,,50000.0,62,1,5,10.819798284210286,0.85,7,0.0,1.0,0.0,,1.0
MN,454390,84,1,2.0,0,1,0,1,Y,N,25000.0,45,4,2,10.12667110305036,0.85,7,0.0,1.0,0.0,0.0,2.0
ID,453998,84,1,1.0,1,1,0,1,Y,N,20000.0,45,4,2,9.90353755128617,0.5,7,1.0,1.0,0.0,0.0,1.0
AZ,561730,84,1,1.0,0,1,0,1,Y,N,20000.0,56,1,2,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,1.0
TX,561599,12,2,1.0,0,2,0,2,N,N,200000.0,56,2,2,12.206077645517674,0.5,1,0.0,1.0,0.0,0.0,1.0
ME,113310,60,1,2.0,1,0,0,2,N,N,38000.0,11,5,5,10.545367754151743,0.5,5,1.0,0.0,0.0,0.0,2.0
IL,611610,84,1,2.0,0,1,0,1,Y,N,10000.0,61,1,1,9.210440366976517,0.5,7,0.0,1.0,0.0,0.0,2.0
FL,561730,24,6,1.0,1,7,0,1,Y,N,50000.0,56,1,2,10.819798284210286,0.5,2,1.0,1.0,0.0,0.0,1.0
NC,611620,240,5,1.0,5,0,0,2,N,N,247000.0,61,2,1,12.417147664184915,1.0,20,1.0,0.0,0.0,0.0,1.0
MN,453310,60,2,1.0,0,2,0,2,N,N,40000.0,45,4,2,10.596659732783579,0.5,5,0.0,1.0,0.0,0.0,1.0
TX,722213,120,1,2.0,2,3,0,1,N,N,14000.0,72,2,3,9.546884034617925,0.5,10,1.0,1.0,0.0,0.0,2.0
MT,722110,60,39,1.0,8,47,41850,1,N,N,25000.0,72,5,3,10.12667110305036,0.5,5,1.0,1.0,1.0,0.0,1.0
MT,212321,12,4,1.0,9,10,0,2,N,N,200000.0,21,5,5,12.206077645517674,0.5,1,1.0,1.0,0.0,0.0,1.0
MN,454111,64,1,1.0,1,2,0,1,Y,N,20000.0,45,4,2,9.90353755128617,0.5,5,1.0,1.0,0.0,0.0,1.0
UT,448190,12,2,2.0,2,2,0,1,Y,N,25000.0,44,2,2,10.12667110305036,0.5,1,1.0,1.0,0.0,0.0,2.0
MA,238210,12,8,2.0,2,10,0,1,N,N,25000.0,23,4,2,10.12667110305036,0.5,1,1.0,1.0,0.0,0.0,2.0
CA,621210,126,18,1.0,0,18,0,1,N,N,1483000.0,62,2,5,14.209578295428676,0.75,10,0.0,1.0,0.0,0.0,1.0
MI,562111,120,11,2.0,0,11,0,1,N,N,130200.0,56,1,2,11.776834689218662,0.5,10,0.0,1.0,0.0,0.0,2.0
CA,236210,61,10,1.0,0,10,0,1,Y,N,35000.0,23,2,2,10.463131911491967,0.5,5,0.0,1.0,0.0,0.0,1.0
PA,541940,12,6,1.0,0,6,0,1,Y,N,175000.0,54,4,4,12.07254696717504,0.5,1,0.0,1.0,0.0,0.0,1.0
CA,446120,48,2,1.0,0,2,0,1,N,N,50000.0,44,2,2,10.819798284210286,0.5,4,0.0,1.0,0.0,0.0,1.0
NJ,445299,180,6,1.0,1,6,0,1,N,N,100000.0,44,1,2,11.51293546492023,0.5,15,1.0,1.0,0.0,0.0,1.0
FL,541613,105,8,1.0,4,8,0,1,N,N,5000.0,54,1,4,8.517393171418904,0.85,8,1.0,1.0,0.0,0.0,1.0
IL,441310,74,1,2.0,5,1,0,1,N,N,10000.0,44,1,2,9.210440366976517,0.85,6,1.0,1.0,0.0,0.0,2.0
GA,722110,84,1,2.0,5,1,0,2,N,N,236500.0,72,1,3,12.373707715234994,0.75,7,1.0,1.0,0.0,0.0,2.0
OH,448120,84,0,1.0,0,0,0,1,Y,N,5000.0,44,3,2,8.517393171418904,0.5,7,0.0,0.0,0.0,0.0,1.0
AR,541990,120,1,2.0,1,1,10474,1,N,N,95000.0,54,3,4,11.461642696843066,0.85,10,1.0,1.0,1.0,0.0,2.0
IL,326199,84,1,2.0,1,1,0,1,N,N,40600.0,32,1,4,10.611547975828369,0.5,7,1.0,1.0,0.0,0.0,2.0
CA,722211,103,5,1.0,3,5,68020,1,N,N,7500.0,72,2,3,8.922791623969637,0.85,8,1.0,1.0,1.0,0.0,1.0
WI,541430,300,6,1.0,2,4,0,1,N,N,510700.0,54,4,4,13.143539570730548,0.75,25,1.0,1.0,0.0,0.0,1.0
LA,238390,84,1,1.0,5,5,0,1,Y,N,50000.0,23,2,2,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
IA,238910,123,10,1.0,0,10,0,2,N,N,1510000.0,23,5,2,14.227620871042543,0.75,10,0.0,1.0,0.0,0.0,1.0
TX,812910,256,3,1.0,5,3,0,1,N,N,322400.0,81,2,3,12.683551391346773,0.75,21,1.0,1.0,0.0,0.0,1.0
CA,621112,84,7,1.0,1,7,0,1,Y,N,25000.0,62,2,5,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,1.0
GA,621210,179,7,2.0,0,7,0,1,N,N,938000.0,62,1,5,13.751506294085875,0.75,14,0.0,1.0,0.0,0.0,2.0
MI,722211,60,12,1.0,1,12,43351,2,N,N,30000.0,72,1,3,10.308985993422082,0.5,5,1.0,1.0,1.0,0.0,1.0
MA,621310,84,2,1.0,0,2,0,1,Y,N,15000.0,62,4,5,9.61587214452889,0.5,7,0.0,1.0,0.0,0.0,1.0
TX,541690,84,7,1.0,4,7,0,1,Y,S,60000.0,54,2,4,11.002116507732017,0.85,7,1.0,1.0,0.0,,1.0
MO,722110,96,2,2.0,10,2,80979,1,N,N,240000.0,72,3,3,12.388398368982115,0.75,8,1.0,1.0,1.0,0.0,2.0
IN,541690,48,6,1.0,0,1,0,2,N,N,28000.0,54,2,4,10.239995502805316,0.5,4,0.0,1.0,0.0,0.0,1.0
NM,236220,120,25,2.0,0,25,0,2,N,N,516000.0,23,5,2,13.153863982446317,0.75,10,0.0,1.0,0.0,0.0,2.0
CO,237990,84,6,1.0,0,6,0,2,N,N,90000.0,23,2,2,11.407576060361786,0.75,7,0.0,1.0,0.0,0.0,1.0
CA,621111,36,8,1.0,3,3,0,2,N,N,200000.0,62,2,5,12.206077645517674,0.5,3,1.0,1.0,0.0,0.0,1.0
IL,812910,288,2,2.0,10,2,0,1,N,N,1000000.0,81,1,3,13.815511557963774,0.75,24,1.0,1.0,0.0,0.0,2.0
IL,722110,41,2,2.0,4,6,0,1,N,N,30500.0,72,1,3,10.32551474894327,0.5,3,1.0,1.0,0.0,0.0,2.0
NV,423990,84,1,1.0,0,1,0,1,Y,N,25000.0,42,1,3,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
WA,238350,65,15,1.0,3,15,0,1,Y,N,75000.0,23,4,2,11.225256725762893,0.5,5,1.0,1.0,0.0,0.0,1.0
TX,812112,84,6,1.0,14,20,0,1,Y,N,50000.0,81,2,3,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
FL,424990,120,14,2.0,0,14,0,1,N,N,1515000.0,42,1,3,14.230926656991395,0.75,10,0.0,1.0,0.0,0.0,2.0
WA,238350,36,15,1.0,3,15,0,1,N,N,100000.0,23,4,2,11.51293546492023,0.85,3,1.0,1.0,0.0,0.0,1.0
HI,238210,84,7,1.0,4,7,0,1,Y,N,100000.0,23,3,2,11.51293546492023,0.5,7,1.0,1.0,0.0,0.0,1.0
NJ,337110,84,8,1.0,2,10,0,1,Y,N,50000.0,33,1,4,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,1.0
NY,541490,84,1,2.0,1,2,0,1,Y,N,25000.0,54,1,4,10.12667110305036,0.5,7,1.0,1.0,0.0,0.0,2.0
PA,541618,60,2,1.0,2,2,0,1,Y,N,50000.0,54,4,4,10.819798284210286,0.5,5,1.0,1.0,0.0,0.0,1.0
PA,621210,84,5,1.0,0,5,0,1,Y,N,25000.0,62,4,5,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
MA,611620,84,1,1.0,0,1,0,1,Y,N,20000.0,61,4,1,9.90353755128617,0.5,7,0.0,1.0,0.0,0.0,1.0
MN,311119,48,4,1.0,0,4,0,2,N,N,50000.0,31,4,3,10.819798284210286,0.5,4,0.0,1.0,0.0,0.0,1.0
LA,812199,74,1,1.0,4,0,65140,1,N,N,95500.0,81,2,3,11.466891997618188,0.85,6,1.0,0.0,1.0,0.0,1.0
PA,332710,84,4,1.0,1,5,0,1,Y,N,35000.0,33,4,4,10.463131911491967,0.5,7,1.0,1.0,0.0,0.0,1.0
GA,444190,71,14,1.0,4,14,0,2,N,N,350000.0,44,1,2,12.765691290604371,0.75,5,1.0,1.0,0.0,0.0,1.0
RI,423450,84,9,1.0,0,9,0,1,N,N,25000.0,42,5,3,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,1.0
MN,811111,84,12,1.0,2,12,0,1,N,N,100000.0,81,4,3,11.51293546492023,0.85,7,1.0,1.0,0.0,0.0,1.0
MA,448310,120,6,1.0,1,6,0,1,N,N,250000.0,44,4,2,12.429220196836383,0.5,10,1.0,1.0,0.0,0.0,1.0
CA,621320,300,7,1.0,0,7,0,2,N,N,433500.0,62,2,5,12.979649382005148,0.75,25,0.0,1.0,0.0,0.0,1.0
TX,423830,84,2,2.0,0,2,0,1,Y,N,50000.0,42,2,3,10.819798284210286,0.5,7,0.0,1.0,0.0,0.0,2.0
NY,541612,84,2,2.0,5,7,0,1,Y,N,50000.0,54,1,4,10.819798284210286,0.5,7,1.0,1.0,0.0,0.0,2.0
NH,561730,84,3,2.0,1,4,0,1,T,N,20000.0,56,5,2,9.90353755128617,0.85,7,1.0,1.0,0.0,0.0,2.0
CT,424490,48,23,1.0,0,23,0,1,N,N,30000.0,42,4,3,10.308985993422082,0.5,4,0.0,1.0,0.0,0.0,1.0
CT,561499,84,30,1.0,10,8,0,2,Y,N,150000.0,56,4,2,11.918397239722838,0.5,7,1.0,1.0,0.0,0.0,1.0
IA,531120,240,2,2.0,1,3,0,1,N,N,234000.0,53,5,1,12.36308066783498,0.75,20,1.0,1.0,0.0,0.0,2.0
LA,532299,120,2,1.0,1,2,0,1,N,N,85000.0,53,2,1,11.350418300109132,0.85,10,1.0,1.0,0.0,0.0,1.0
PA,446191,240,5,1.0,1,3,0,2,N,N,183000.0,44,4,2,12.117246896289503,1.0,20,1.0,1.0,0.0,0.0,1.0
NC,423830,240,12,1.0,10,0,0,1,N,N,596000.0,42,2,3,13.297997623898429,1.0,20,1.0,0.0,0.0,0.0,1.0
CA,443120,240,15,1.0,5,0,0,1,N,N,408000.0,44,2,2,12.919024904363686,1.0,20,1.0,0.0,0.0,0.0,1.0
ME,722110,240,1,2.0,50,0,0,2,N,N,444000.0,72,5,3,13.003582093664077,1.0,20,1.0,0.0,0.0,0.0,2.0
MO,722110,33,50,1.0,0,50,0,2,N,N,15000.0,72,3,3,9.61587214452889,0.85,2,0.0,1.0,0.0,0.0,1.0
VA,541690,60,11,1.0,1,11,0,2,N,N,18500.0,54,2,4,9.825580063659602,0.5,5,1.0,1.0,0.0,0.0,1.0
NE,323119,36,15,1.0,0,15,0,2,N,N,32900.0,32,5,4,10.401258331428318,0.5,3,0.0,1.0,0.0,0.0,1.0
VA,541620,84,5,1.0,10,5,0,2,Y,,200000.0,54,2,4,12.206077645517674,0.75,7,1.0,1.0,0.0,,1.0
AZ,541310,63,0,1.0,1,0,0,1,N,N,35000.0,54,1,4,10.463131911491967,1.0,5,1.0,0.0,0.0,0.0,1.0
WA,562211,84,6,1.0,2,8,0,1,Y,A,35000.0,56,4,2,10.463131911491967,0.85,7,1.0,1.0,0.0,,1.0
CA,811310,84,12,1.0,2,14,0,1,Y,N,200000.0,81,2,3,12.206077645517674,0.5,7,1.0,1.0,0.0,0.0,1.0
MO,611699,60,12,1.0,0,12,0,2,N,N,39000.0,61,3,1,10.571342565808699,0.5,5,0.0,1.0,0.0,0.0,1.0
CA,713990,120,250,1.0,10,0,0,1,N,N,413000.0,71,2,3,12.931205293247745,1.0,10,1.0,0.0,0.0,0.0,1.0
MS,484121,36,1,1.0,2,1,0,2,N,N,25500.0,48,3,1,10.146472946063877,0.85,3,1.0,1.0,0.0,0.0,1.0
OH,541940,84,8,2.0,0,8,0,1,Y,N,25000.0,54,3,4,10.12667110305036,0.5,7,0.0,1.0,0.0,0.0,2.0
FL,541219,84,1,2.0,2,1,0,1,N,N,15000.0,54,1,4,9.61587214452889,0.85,7,1.0,1.0,0.0,0.0,2.0
TX,541211,240,5,1.0,4,0,0,1,N,N,274000.0,54,2,4,12.520887034998584,1.0,20,1.0,0.0,0.0,0.0,1.0
MA,441120,24,1,2.0,1,1,0,1,Y,N,500000.0,44,4,2,13.122365377402328,0.75,2,1.0,1.0,0.0,0.0,2.0
